MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",S K Vasai CC,98/4,Saphale CC,96/10,S K Vasai CC,2 runs,https://cricheroes.in/scorecard/75079/Vadaval--Premier-League-2018/S-K-Vasai-CC-vs-Saphale-CC
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",SuratA,84/3,Idar C,34/8,SuratA,50 runs,https://cricheroes.in/scorecard/75705/VGDS-2018/SuratA-vs-Idar-C
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Baresi D,52/6,IdarA,55/1,IdarA,11 wickets,https://cricheroes.in/scorecard/75694/VGDS-2018/Baresi-D-vs-IdarA
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",Aagashi CSC,65/10,Saphale CC,67/0,Saphale CC,10 wickets,https://cricheroes.in/scorecard/75077/Vadaval--Premier-League-2018/Aagashi-CSC-vs-Saphale-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",Shirgaon CC,118/5,Mathane CC,119/5,Mathane CC,5 wickets,https://cricheroes.in/scorecard/75078/Vadaval--Premier-League-2018/Shirgaon-CC-vs-Mathane-CC
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",VadaliB,49/3,Patan B,39/7,VadaliB,10 runs,https://cricheroes.in/scorecard/75691/VGDS-2018/VadaliB-vs-Patan-B
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Wanjac,74/4,Idar D,46/5,Wanjac,28 runs,https://cricheroes.in/scorecard/76882/VGDS-2018/Wanjac-vs-Idar-D
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",BaresiB,50/2,IdarB,51/3,IdarB,9 wickets,https://cricheroes.in/scorecard/75441/VGDS-2018/BaresiB-vs-IdarB
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Idar D,None,Wanja B,None,Wanja B,walkover,https://cricheroes.in/match-detail/Idar-D/Wanja-B/91137/91125/76130
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",S K Vasai CC,104/7,Aagashi CSC,78/7,S K Vasai CC,26 runs,https://cricheroes.in/scorecard/75075/Vadaval--Premier-League-2018/S-K-Vasai-CC-vs-Aagashi-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",Vasalai CC,122/5,Shirgaon CC,86/6,Vasalai CC,36 runs,https://cricheroes.in/scorecard/75076/Vadaval--Premier-League-2018/Vasalai-CC-vs-Shirgaon-CC
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Desai A,87/2,Vadali A,34/9,Desai A,53 runs,https://cricheroes.in/scorecard/75700/VGDS-2018/Desai-A-vs-Vadali-A
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",PatanC,46/6,DesaiB,45/4,PatanC,1 run,https://cricheroes.in/scorecard/75440/VGDS-2018/PatanC-vs-DesaiB
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Nale CC,94/8,Mahim CSC,95/6,Mahim CSC,4 wickets,https://cricheroes.in/scorecard/75074/Vadaval--Premier-League-2018/Nale-CC-vs-Mahim-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Kiravali CC,80/10,Tarapur CC,82/0,Tarapur CC,10 wickets,https://cricheroes.in/scorecard/75073/Vadaval--Premier-League-2018/Kiravali-CC-vs-Tarapur-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Palghar CC,89/9,Mahim CSC,93/3,Mahim CSC,7 wickets,https://cricheroes.in/scorecard/75072/Vadaval--Premier-League-2018/Palghar-CC-vs-Mahim-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Tarapur CC,101/8,Mandlai CC,102/5,Mandlai CC,5 wickets,https://cricheroes.in/scorecard/75071/Vadaval--Premier-League-2018/Tarapur-CC-vs-Mandlai-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Palghar CC,102/9,Nale CC,103/7,Nale CC,3 wickets,https://cricheroes.in/scorecard/75070/Vadaval--Premier-League-2018/Palghar-CC-vs-Nale-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Mandlai CC,110/5,Kiravali CC,112/7,Kiravali CC,3 wickets,https://cricheroes.in/scorecard/75069/Vadaval--Premier-League-2018/Mandlai-CC-vs-Kiravali-CC
Individual Match,"8 Miles, Vasai, 04-Feb-18, 10 Ov.",Sunday Cricket Club - Blue,63/7,Sunday Cricket Club - Black,67/2,Sunday Cricket Club - Black,5 wickets,https://cricheroes.in/scorecard/51633/individual/Sunday-Cricket-Club---Blue-vs-Sunday-Cricket-Club---Black
Individual Match,"8 Miles, Vasai, 04-Feb-18, 10 Ov.",Sunday Cricket Club - Blue,60/4,Sunday Cricket Club - Black,48/5,Sunday Cricket Club - Blue,12 runs,https://cricheroes.in/scorecard/51539/individual/Sunday-Cricket-Club---Blue-vs-Sunday-Cricket-Club---Black
Individual Match,"8 Miles, Vasai, 28-Jan-18, 10 Ov.",Sunday Cricket Club - Black,76/3,Sunday Cricket Club - Blue,77/4,Sunday Cricket Club - Blue,3 wickets,https://cricheroes.in/scorecard/48903/individual/Sunday-Cricket-Club---Black-vs-Sunday-Cricket-Club---Blue
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",BaresiB,50/2,IdarB,51/3,IdarB,9 wickets,https://cricheroes.in/scorecard/75441/VGDS-2018/BaresiB-vs-IdarB
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Idar D,None,Wanja B,None,Wanja B,walkover,https://cricheroes.in/match-detail/Idar-D/Wanja-B/91137/91125/76130
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",S K Vasai CC,104/7,Aagashi CSC,78/7,S K Vasai CC,26 runs,https://cricheroes.in/scorecard/75075/Vadaval--Premier-League-2018/S-K-Vasai-CC-vs-Aagashi-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 07-Apr-18, 12 Ov., ",Vasalai CC,122/5,Shirgaon CC,86/6,Vasalai CC,36 runs,https://cricheroes.in/scorecard/75076/Vadaval--Premier-League-2018/Vasalai-CC-vs-Shirgaon-CC
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",Desai A,87/2,Vadali A,34/9,Desai A,53 runs,https://cricheroes.in/scorecard/75700/VGDS-2018/Desai-A-vs-Vadali-A
VGDS 2018,"Umelman, Vasai, 07-Apr-18, 6 Ov., ",PatanC,46/6,DesaiB,45/4,PatanC,1 run,https://cricheroes.in/scorecard/75440/VGDS-2018/PatanC-vs-DesaiB
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Nale CC,94/8,Mahim CSC,95/6,Mahim CSC,4 wickets,https://cricheroes.in/scorecard/75074/Vadaval--Premier-League-2018/Nale-CC-vs-Mahim-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Kiravali CC,80/10,Tarapur CC,82/0,Tarapur CC,10 wickets,https://cricheroes.in/scorecard/75073/Vadaval--Premier-League-2018/Kiravali-CC-vs-Tarapur-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Palghar CC,89/9,Mahim CSC,93/3,Mahim CSC,7 wickets,https://cricheroes.in/scorecard/75072/Vadaval--Premier-League-2018/Palghar-CC-vs-Mahim-CSC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Tarapur CC,101/8,Mandlai CC,102/5,Mandlai CC,5 wickets,https://cricheroes.in/scorecard/75071/Vadaval--Premier-League-2018/Tarapur-CC-vs-Mandlai-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Palghar CC,102/9,Nale CC,103/7,Nale CC,3 wickets,https://cricheroes.in/scorecard/75070/Vadaval--Premier-League-2018/Palghar-CC-vs-Nale-CC
Vadaval  Premier League 2018,"Chimaji Appa Cricket Ground, Vasai, 06-Apr-18, 12 Ov., ",Mandlai CC,110/5,Kiravali CC,112/7,Kiravali CC,3 wickets,https://cricheroes.in/scorecard/75069/Vadaval--Premier-League-2018/Mandlai-CC-vs-Kiravali-CC
Individual Match,"8 Miles, Vasai, 04-Feb-18, 10 Ov.",Sunday Cricket Club - Blue,63/7,Sunday Cricket Club - Black,67/2,Sunday Cricket Club - Black,5 wickets,https://cricheroes.in/scorecard/51633/individual/Sunday-Cricket-Club---Blue-vs-Sunday-Cricket-Club---Black
