MatchName,Address,TeamA,ScoreA,TeamB,ScoreB,Winner,WonBy,MatchLink
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Dapada Super Kings,61/5,Panipat Panthers#,67/3,Panipat Panthers#,7 wickets,https://cricheroes.in/scorecard/251220/Faze3-&-Aunde-Cricket-Tournament-2019/Dapada-Super-Kings-vs-Panipat-Panthers#
Individual Match,"Karaya, Vapi, 25-Jan-19, 6 Ov.",Dehgam,None,Karaya,None,Karaya,walkover,https://cricheroes.in/match-detail/Dehgam/Karaya/244372/244370/249897
Individual Match,"Nargol Cricket Ground, Vapi, 20-Jan-19, 20 Ov.",Bricks XI,191/3,Kings 11 Vapii,157/9,Bricks XI,34 runs,https://cricheroes.in/scorecard/245482/individual/Bricks-XI-vs-Kings-11-Vapii
Individual Match,"Nargol Cricket Ground, Vapi, 20-Jan-19, 20 Ov.",CRAZY 11 - VAPI,77/10,SPARTANS 11 - VAPI,78/2,SPARTANS 11 - VAPI,8 wickets,https://cricheroes.in/scorecard/244991/individual/CRAZY-11---VAPI-vs-SPARTANS-11---VAPI
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,50/4,VIR11,48/2,MP7,2 runs,https://cricheroes.in/scorecard/238780/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-VIR11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",VIR11,32/10,BHUSH11,27/6,VIR11,5 runs,https://cricheroes.in/scorecard/238748/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/VIR11-vs-BHUSH11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,68/4,NI30,63/3,MP7,5 runs,https://cricheroes.in/scorecard/238672/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-NI30
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",VIR11,46/4,BHUSH11,33/5,VIR11,13 runs,https://cricheroes.in/scorecard/238413/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/VIR11-vs-BHUSH11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,61/5,20AL,33/8,MP7,28 runs,https://cricheroes.in/scorecard/238022/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-20AL
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",SAJAN11,79/3,CHETU11,61/7,SAJAN11,18 runs,https://cricheroes.in/scorecard/238019/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/SAJAN11-vs-CHETU11
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 8 Ov., ",Sardar Queens,92/3,Super Queens,47/3,Sardar Queens,45 runs,https://cricheroes.in/scorecard/216094/Utopia-Cricket-League-For-Womens-2018/Sardar-Queens-vs-Super-Queens
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 6 Ov., ",Cricketing Queens,42/4,Super Queens,43/0,Super Queens,9 wickets,https://cricheroes.in/scorecard/216067/Utopia-Cricket-League-For-Womens-2018/Cricketing-Queens-vs-Super-Queens
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 6 Ov., ",Sardar Queens,50/3,Avengers Queens,18/5,Sardar Queens,32 runs,https://cricheroes.in/scorecard/216009/Utopia-Cricket-League-For-Womens-2018/Sardar-Queens-vs-Avengers-Queens
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 24-Dec-18, 16 Ov., ",Kings Eight.,78/7,Raj Royals.,79/3,Raj Royals.,4 wickets,https://cricheroes.in/scorecard/213583/Utopia-Cricket-League-2018/Kings-Eight.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 23-Dec-18, 12 Ov., ",Raj Royals.,114/4,Lotus Eight,73/7,Raj Royals.,41 runs,https://cricheroes.in/scorecard/212688/Utopia-Cricket-League-2018/Raj-Royals.-vs-Lotus-Eight
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 23-Dec-18, 12 Ov., ",Moon Risers.,101/6,Kings Eight.,102/4,Kings Eight.,3 wickets,https://cricheroes.in/scorecard/212551/Utopia-Cricket-League-2018/Moon-Risers.-vs-Kings-Eight.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 8 Ov., ",8 Ajoobe.,52/7,Raj Royals.,56/3,Raj Royals.,4 wickets,https://cricheroes.in/scorecard/210868/Utopia-Cricket-League-2018/8-Ajoobe.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 6 Ov., ",Sip Eight.,29/6,Raj Royals.,32/2,Raj Royals.,5 wickets,https://cricheroes.in/scorecard/210802/Utopia-Cricket-League-2018/Sip-Eight.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 6 Ov., ",Blossom Eight.,67/1,8 Ajoobe.,68/3,8 Ajoobe.,4 wickets,https://cricheroes.in/scorecard/210716/Utopia-Cricket-League-2018/Blossom-Eight.-vs-8-Ajoobe.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Cloister Eight,80/4,Kings Eight.,81/4,Kings Eight.,3 wickets,https://cricheroes.in/scorecard/209658/Utopia-Cricket-League-2018/Cloister-Eight-vs-Kings-Eight.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 6 Ov., ",Cloister Eight,71/5,Avadh Eleven,57/5,Cloister Eight,14 runs,https://cricheroes.in/scorecard/209607/Utopia-Cricket-League-2018/Cloister-Eight-vs-Avadh-Eleven
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 6 Ov., ",Kings Eight.,72/4,Sona Group.,68/4,Kings Eight.,4 runs,https://cricheroes.in/scorecard/209540/Utopia-Cricket-League-2018/Kings-Eight.-vs-Sona-Group.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Moon Risers.,70/6,Naught Risers,60/7,Moon Risers.,10 runs,https://cricheroes.in/scorecard/209490/Utopia-Cricket-League-2018/Moon-Risers.-vs-Naught-Risers
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Moon Risers.,58/4,Unicorns.,48/7,Moon Risers.,10 runs,https://cricheroes.in/scorecard/209472/Utopia-Cricket-League-2018/Moon-Risers.-vs-Unicorns.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 8 Ov., ",Royal Warriors.,86/4,Lotus Eight,88/3,Lotus Eight,4 wickets,https://cricheroes.in/scorecard/208799/Utopia-Cricket-League-2018/Royal-Warriors.-vs-Lotus-Eight
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Aunde Tigers,99/9,Dadara Drifters,105/6,Dadara Drifters,4 wickets,https://cricheroes.in/scorecard/251997/Faze3-&-Aunde-Cricket-Tournament-2019/Aunde-Tigers-vs-Dadara-Drifters
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Vapi Fighters,93/6,Dapada Super Kings,97/2,Dapada Super Kings,9 wickets,https://cricheroes.in/scorecard/251812/Faze3-&-Aunde-Cricket-Tournament-2019/Vapi-Fighters-vs-Dapada-Super-Kings
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Aunde Tigers,100/4,Mumbai Indians#,87/3,Aunde Tigers,13 runs,https://cricheroes.in/scorecard/251625/Faze3-&-Aunde-Cricket-Tournament-2019/Aunde-Tigers-vs-Mumbai-Indians#
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Vapi Fighters,104/5,Panipat Panthers#,105/1,Panipat Panthers#,9 wickets,https://cricheroes.in/scorecard/251486/Faze3-&-Aunde-Cricket-Tournament-2019/Vapi-Fighters-vs-Panipat-Panthers#
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Mumbai Indians#,58/7,Dadara Drifters,60/1,Dadara Drifters,10 wickets,https://cricheroes.in/scorecard/251369/Faze3-&-Aunde-Cricket-Tournament-2019/Mumbai-Indians#-vs-Dadara-Drifters
Faze3 & Aunde Cricket Tournament 2019,"Vapi, Vapi, 26-Jan-19, 8 Ov., ",Dapada Super Kings,61/5,Panipat Panthers#,67/3,Panipat Panthers#,7 wickets,https://cricheroes.in/scorecard/251220/Faze3-&-Aunde-Cricket-Tournament-2019/Dapada-Super-Kings-vs-Panipat-Panthers#
Individual Match,"Karaya, Vapi, 25-Jan-19, 6 Ov.",Dehgam,None,Karaya,None,Karaya,walkover,https://cricheroes.in/match-detail/Dehgam/Karaya/244372/244370/249897
Individual Match,"Nargol Cricket Ground, Vapi, 20-Jan-19, 20 Ov.",Bricks XI,191/3,Kings 11 Vapii,157/9,Bricks XI,34 runs,https://cricheroes.in/scorecard/245482/individual/Bricks-XI-vs-Kings-11-Vapii
Individual Match,"Nargol Cricket Ground, Vapi, 20-Jan-19, 20 Ov.",CRAZY 11 - VAPI,77/10,SPARTANS 11 - VAPI,78/2,SPARTANS 11 - VAPI,8 wickets,https://cricheroes.in/scorecard/244991/individual/CRAZY-11---VAPI-vs-SPARTANS-11---VAPI
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,50/4,VIR11,48/2,MP7,2 runs,https://cricheroes.in/scorecard/238780/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-VIR11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",VIR11,32/10,BHUSH11,27/6,VIR11,5 runs,https://cricheroes.in/scorecard/238748/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/VIR11-vs-BHUSH11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,68/4,NI30,63/3,MP7,5 runs,https://cricheroes.in/scorecard/238672/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-NI30
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",VIR11,46/4,BHUSH11,33/5,VIR11,13 runs,https://cricheroes.in/scorecard/238413/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/VIR11-vs-BHUSH11
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",MP7,61/5,20AL,33/8,MP7,28 runs,https://cricheroes.in/scorecard/238022/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/MP7-vs-20AL
MANGELA SAMAJ TOURNAMENT (NARGOL) 2019,"Nargol Cricket Ground, Vapi, 14-Jan-19, 5 Ov., ",SAJAN11,79/3,CHETU11,61/7,SAJAN11,18 runs,https://cricheroes.in/scorecard/238019/MANGELA-SAMAJ-TOURNAMENT-(NARGOL)-2019/SAJAN11-vs-CHETU11
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 6 Ov., ",Khilji Blasters.,39/6,Lotus Eight,43/2,Lotus Eight,5 wickets,https://cricheroes.in/scorecard/208758/Utopia-Cricket-League-2018/Khilji-Blasters.-vs-Lotus-Eight
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 6 Ov., ",Royal Warriors.,47/4,Steel Striker.,43/5,Royal Warriors.,4 runs,https://cricheroes.in/scorecard/208678/Utopia-Cricket-League-2018/Royal-Warriors.-vs-Steel-Striker.
Individual Match,"DCC Ground, Vapi, 16-Dec-18, 4 Ov.",Jay Ambe Sports Club,40/3,Kuch Bhi Ho,22/4,Jay Ambe Sports Club,18 runs,https://cricheroes.in/scorecard/205191/individual/Jay-Ambe-Sports-Club-vs-Kuch-Bhi-Ho
Individual Match,"Nargol Cricket Ground, Vapi, 16-Nov-18, 30 Ov.",SSR College,127/10,Saronda C.C.,130/4,Saronda C.C.,6 wickets,https://cricheroes.in/scorecard/179223/individual/SSR-College-vs-Saronda-C.C.
Individual Match,"Nargol Cricket Ground, Vapi, 04-Nov-18, 20 Ov.",CRAZY 11 - VAPI,175/7,Bricks XI,160/7,CRAZY 11 - VAPI,15 runs,https://cricheroes.in/scorecard/170834/individual/CRAZY-11---VAPI-vs-Bricks-XI
Individual Match,"Nargol Cricket Ground, Vapi, 04-Nov-18, 20 Ov.",Kings 11 Vapii,179/8,SPARTANS 11 - VAPI,99/10,Kings 11 Vapii,80 runs,https://cricheroes.in/scorecard/170584/individual/Kings-11-Vapii-vs-SPARTANS-11---VAPI
Individual Match,"daman college ground, Vapi, 21-Oct-18, 20 Ov.",SPARTANS 11 - VAPI,144/9,Bricks XI,145/3,Bricks XI,7 wickets,https://cricheroes.in/scorecard/162229/individual/SPARTANS-11---VAPI-vs-Bricks-XI
Individual Match,"daman college ground, Vapi, 07-Oct-18, 20 Ov.",CRAZY 11 - VAPI,126/8,Bricks XI,127/3,Bricks XI,7 wickets,https://cricheroes.in/scorecard/153386/individual/CRAZY-11---VAPI-vs-Bricks-XI
Individual Match,"daman college ground, Vapi, 30-Sep-18, 20 Ov.",Bricks XI,189/4,Kings XI Vapi,162/9,Bricks XI,27 runs,https://cricheroes.in/scorecard/149523/individual/Bricks-XI-vs-Kings-XI-Vapi
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 10 Ov., ",PRAMUKH CHALLENGER,73/5,PRAMUKH FIGHTERS,49/7,PRAMUKH CHALLENGER,24 runs,https://cricheroes.in/scorecard/132374/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-CHALLENGER-vs-PRAMUKH-FIGHTERS
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH WARRIORS,46/7,PRAMUKH FIGHTERS,50/3,PRAMUKH FIGHTERS,4 wickets,https://cricheroes.in/scorecard/131690/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-WARRIORS-vs-PRAMUKH-FIGHTERS
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH CHALLENGER,69/6,PRAMUKH STRIKERS,25/7,PRAMUKH CHALLENGER,44 runs,https://cricheroes.in/scorecard/131689/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-CHALLENGER-vs-PRAMUKH-STRIKERS
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH WARRIORS,70/7,PRAMUKH STRIKERS,71/4,PRAMUKH STRIKERS,3 wickets,https://cricheroes.in/scorecard/131688/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-WARRIORS-vs-PRAMUKH-STRIKERS
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH CHALLENGER,61/7,PRAMUKH FIGHTERS,45/6,PRAMUKH CHALLENGER,16 runs,https://cricheroes.in/scorecard/131687/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-CHALLENGER-vs-PRAMUKH-FIGHTERS
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH STRIKERS,79/3,PRAMUKH FIGHTERS,83/0,PRAMUKH FIGHTERS,7 wickets,https://cricheroes.in/scorecard/131686/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-STRIKERS-vs-PRAMUKH-FIGHTERS
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 8 Ov., ",Sardar Queens,92/3,Super Queens,47/3,Sardar Queens,45 runs,https://cricheroes.in/scorecard/216094/Utopia-Cricket-League-For-Womens-2018/Sardar-Queens-vs-Super-Queens
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 6 Ov., ",Cricketing Queens,42/4,Super Queens,43/0,Super Queens,9 wickets,https://cricheroes.in/scorecard/216067/Utopia-Cricket-League-For-Womens-2018/Cricketing-Queens-vs-Super-Queens
Utopia Cricket League For Womens 2018,"Avadh Utopia Club, Vapi, 26-Dec-18, 6 Ov., ",Sardar Queens,50/3,Avengers Queens,18/5,Sardar Queens,32 runs,https://cricheroes.in/scorecard/216009/Utopia-Cricket-League-For-Womens-2018/Sardar-Queens-vs-Avengers-Queens
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 24-Dec-18, 16 Ov., ",Kings Eight.,78/7,Raj Royals.,79/3,Raj Royals.,4 wickets,https://cricheroes.in/scorecard/213583/Utopia-Cricket-League-2018/Kings-Eight.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 23-Dec-18, 12 Ov., ",Raj Royals.,114/4,Lotus Eight,73/7,Raj Royals.,41 runs,https://cricheroes.in/scorecard/212688/Utopia-Cricket-League-2018/Raj-Royals.-vs-Lotus-Eight
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 23-Dec-18, 12 Ov., ",Moon Risers.,101/6,Kings Eight.,102/4,Kings Eight.,3 wickets,https://cricheroes.in/scorecard/212551/Utopia-Cricket-League-2018/Moon-Risers.-vs-Kings-Eight.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 8 Ov., ",8 Ajoobe.,52/7,Raj Royals.,56/3,Raj Royals.,4 wickets,https://cricheroes.in/scorecard/210868/Utopia-Cricket-League-2018/8-Ajoobe.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 6 Ov., ",Sip Eight.,29/6,Raj Royals.,32/2,Raj Royals.,5 wickets,https://cricheroes.in/scorecard/210802/Utopia-Cricket-League-2018/Sip-Eight.-vs-Raj-Royals.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 22-Dec-18, 6 Ov., ",Blossom Eight.,67/1,8 Ajoobe.,68/3,8 Ajoobe.,4 wickets,https://cricheroes.in/scorecard/210716/Utopia-Cricket-League-2018/Blossom-Eight.-vs-8-Ajoobe.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Cloister Eight,80/4,Kings Eight.,81/4,Kings Eight.,3 wickets,https://cricheroes.in/scorecard/209658/Utopia-Cricket-League-2018/Cloister-Eight-vs-Kings-Eight.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 6 Ov., ",Cloister Eight,71/5,Avadh Eleven,57/5,Cloister Eight,14 runs,https://cricheroes.in/scorecard/209607/Utopia-Cricket-League-2018/Cloister-Eight-vs-Avadh-Eleven
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 6 Ov., ",Kings Eight.,72/4,Sona Group.,68/4,Kings Eight.,4 runs,https://cricheroes.in/scorecard/209540/Utopia-Cricket-League-2018/Kings-Eight.-vs-Sona-Group.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Moon Risers.,70/6,Naught Risers,60/7,Moon Risers.,10 runs,https://cricheroes.in/scorecard/209490/Utopia-Cricket-League-2018/Moon-Risers.-vs-Naught-Risers
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 21-Dec-18, 8 Ov., ",Moon Risers.,58/4,Unicorns.,48/7,Moon Risers.,10 runs,https://cricheroes.in/scorecard/209472/Utopia-Cricket-League-2018/Moon-Risers.-vs-Unicorns.
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 8 Ov., ",Royal Warriors.,86/4,Lotus Eight,88/3,Lotus Eight,4 wickets,https://cricheroes.in/scorecard/208799/Utopia-Cricket-League-2018/Royal-Warriors.-vs-Lotus-Eight
Pramukh Greens Independence Trophy 2018,"Pramukh Greens, Vapi, 15-Aug-18, 8 Ov., ",PRAMUKH CHALLENGER,79/5,PRAMUKH WARRIORS,46/4,PRAMUKH CHALLENGER,33 runs,https://cricheroes.in/scorecard/131685/Pramukh-Greens-Independence-Trophy-2018/PRAMUKH-CHALLENGER-vs-PRAMUKH-WARRIORS
Individual Match,"daman college ground, Vapi, 03-Jun-18, 20 Ov.",Kings XI Vapi,184/6,Bricks XI,101/10,Kings XI Vapi,83 runs,https://cricheroes.in/scorecard/106908/individual/Kings-XI-Vapi-vs-Bricks-XI
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 27-May-18, 8 Ov., ",PRAMUKH STRIKERS,32/6,PRAMUKH CHALLENGER,33/1,PRAMUKH CHALLENGER,9 wickets,https://cricheroes.in/scorecard/103211/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-STRIKERS-vs-PRAMUKH-CHALLENGER
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 27-May-18, 8 Ov., ",PRAMUKH WARRIORS,32/3,PRAMUKH FIGHTERS,24/8,PRAMUKH WARRIORS,"8 runs (Both team plays 6 overs

)",https://cricheroes.in/scorecard/103202/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-WARRIORS-vs-PRAMUKH-FIGHTERS
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 27-May-18, 8 Ov., ",PRAMUKH FIGHTERS,43/8,PRAMUKH STRIKERS,44/2,PRAMUKH STRIKERS,7 wickets,https://cricheroes.in/scorecard/101398/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-FIGHTERS-vs-PRAMUKH-STRIKERS
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 27-May-18, 8 Ov., ",PRAMUKH WARRIORS,50/6,PRAMUKH CHALLENGER,51/3,PRAMUKH CHALLENGER,6 wickets,https://cricheroes.in/scorecard/101397/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-WARRIORS-vs-PRAMUKH-CHALLENGER
Individual Match,"daman college ground, Vapi, 27-May-18, 20 Ov.",Kings XI Vapi,186/6,Crazy X1,187/6,Crazy X1,4 wickets,https://cricheroes.in/scorecard/102934/individual/Kings-XI-Vapi-vs-Crazy-X1
Individual Match,"daman college ground, Vapi, 27-May-18, 20 Ov.",Bricks XI,193/2,SPARTANS 11 - VAPI,154/9,Bricks XI,39 runs,https://cricheroes.in/scorecard/102835/individual/Bricks-XI-vs-SPARTANS-11---VAPI
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 26-May-18, 8 Ov., ",PRAMUKH FIGHTERS,62/5,PRAMUKH WARRIORS,63/7,PRAMUKH WARRIORS,3 wickets,https://cricheroes.in/scorecard/101396/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-FIGHTERS-vs-PRAMUKH-WARRIORS
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 26-May-18, 8 Ov., ",PRAMUKH STRIKERS,47/8,PRAMUKH CHALLENGER,51/4,PRAMUKH CHALLENGER,6 wickets,https://cricheroes.in/scorecard/101395/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-STRIKERS-vs-PRAMUKH-CHALLENGER
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 26-May-18, 8 Ov., ",PRAMUKH WARRIORS,46/4,PRAMUKH STRIKERS,48/2,PRAMUKH STRIKERS,7 wickets,https://cricheroes.in/scorecard/101393/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-WARRIORS-vs-PRAMUKH-STRIKERS
Pramukh Greens Cricket Tournament 2018,"Pramukh Greens, Vapi, 26-May-18, 8 Ov., ",PRAMUKH CHALLENGER,49/7,PRAMUKH FIGHTERS,50/2,PRAMUKH FIGHTERS,8 wickets,https://cricheroes.in/scorecard/101392/Pramukh-Greens-Cricket-Tournament-2018/PRAMUKH-CHALLENGER-vs-PRAMUKH-FIGHTERS
Individual Match,"daman college ground, Vapi, 20-May-18, 20 Ov.",Kings XI Vapi,167/3,SPARTANS 11 - VAPI,170/4,SPARTANS 11 - VAPI,6 wickets,https://cricheroes.in/scorecard/98885/individual/Kings-XI-Vapi-vs-SPARTANS-11---VAPI
Individual Match,"daman college ground, Vapi, 13-May-18, 20 Ov.",Kings 11 Vapii,169/4,Bricks 11,146/10,Kings 11 Vapii,23 runs,https://cricheroes.in/scorecard/95279/individual/Kings-11-Vapii-vs-Bricks-11
Individual Match,"Nargol Cricket Ground, Vapi, 29-Apr-18, 20 Ov.",SPARTANS 11 - VAPI,186/7,KINGS 11 - VAPI,159/2,SPARTANS 11 - VAPI,27 runs,https://cricheroes.in/scorecard/88057/individual/SPARTANS-11---VAPI-vs-KINGS-11---VAPI
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 6 Ov., ",Khilji Blasters.,39/6,Lotus Eight,43/2,Lotus Eight,5 wickets,https://cricheroes.in/scorecard/208758/Utopia-Cricket-League-2018/Khilji-Blasters.-vs-Lotus-Eight
Utopia Cricket League 2018,"Avadh Utopia Club, Vapi, 20-Dec-18, 6 Ov., ",Royal Warriors.,47/4,Steel Striker.,43/5,Royal Warriors.,4 runs,https://cricheroes.in/scorecard/208678/Utopia-Cricket-League-2018/Royal-Warriors.-vs-Steel-Striker.
Individual Match,"DCC Ground, Vapi, 16-Dec-18, 4 Ov.",Jay Ambe Sports Club,40/3,Kuch Bhi Ho,22/4,Jay Ambe Sports Club,18 runs,https://cricheroes.in/scorecard/205191/individual/Jay-Ambe-Sports-Club-vs-Kuch-Bhi-Ho
Individual Match,"Nargol Cricket Ground, Vapi, 16-Nov-18, 30 Ov.",SSR College,127/10,Saronda C.C.,130/4,Saronda C.C.,6 wickets,https://cricheroes.in/scorecard/179223/individual/SSR-College-vs-Saronda-C.C.
Individual Match,"Nargol Cricket Ground, Vapi, 04-Nov-18, 20 Ov.",CRAZY 11 - VAPI,175/7,Bricks XI,160/7,CRAZY 11 - VAPI,15 runs,https://cricheroes.in/scorecard/170834/individual/CRAZY-11---VAPI-vs-Bricks-XI
Individual Match,"Nargol Cricket Ground, Vapi, 04-Nov-18, 20 Ov.",Kings 11 Vapii,179/8,SPARTANS 11 - VAPI,99/10,Kings 11 Vapii,80 runs,https://cricheroes.in/scorecard/170584/individual/Kings-11-Vapii-vs-SPARTANS-11---VAPI
Individual Match,"daman college ground, Vapi, 21-Oct-18, 20 Ov.",SPARTANS 11 - VAPI,144/9,Bricks XI,145/3,Bricks XI,7 wickets,https://cricheroes.in/scorecard/162229/individual/SPARTANS-11---VAPI-vs-Bricks-XI
Individual Match,"daman college ground, Vapi, 07-Oct-18, 20 Ov.",CRAZY 11 - VAPI,126/8,Bricks XI,127/3,Bricks XI,7 wickets,https://cricheroes.in/scorecard/153386/individual/CRAZY-11---VAPI-vs-Bricks-XI
Individual Match,"daman college ground, Vapi, 30-Sep-18, 20 Ov.",Bricks XI,189/4,Kings XI Vapi,162/9,Bricks XI,27 runs,https://cricheroes.in/scorecard/149523/individual/Bricks-XI-vs-Kings-XI-Vapi
